id,puzzle,solution,clues,difficulty
10561,.2..3...7.....6.8.....14...6.4.9.5....31..4........67..827...............31..8..2,428539167195276384367814295674392518853167429219485673582741936746923851931658742,23,0.0
10596,7....2....5..6..83..1......9.87.1....4....6......5.....8..371.......6..44..5...3.,736842591254169783891375462968721345145983627327654918682437159513296874479518236,23,0.0
10866,..6...1...5.....4.....568..2.9...........3.5......94..7.2.18..61..2......8.94....,476892135958731642321456879219574368864123957537689421742318596193265784685947213,23,0.0
11352,........82....9..49...7...1.3.....82.....1.....734..19.2..3...5...7.......68..4..,145263978278519364963478251431957682592681743687342519724136895859724136316895427,23,2.6
11978,.....23....46.59..9......4...796..81.8.5...3.2.3..1..6.2....1...4.......8......5.,568492317314675928972138645457963281186527439293841576625784193741359862839216754,25,1.3
12086,.........32..6.......1.865..63.827....831...9......2..8..7...1...4..3....7.8....3,186275394325469187497138652963582741248317569751694238832746915514923876679851423,25,1.7
12545,.......817..39...68...5.......847..9.3....8.7....6......9..4.63...18..2...1...4..,695472381714398256823651794152847639936215847478963512589724163347186925261539478,25,0.0
13463,...48.....8.9...5......2.6.61.....49.2.1..3...7....6........9.8......23...431....,532486197786931452941752863615823749429167385873594621367245918158679234294318576,23,0.0
13486,....5.6..3.....9...25........6.782.128....49..5.3.........3...76..9.1......78.1..,819253674364817925725694318936478251287165493451329786192536847678941532543782169,25,0.0
13865,....9.1..78...5.....4..6.321...32...56..714..........6......7534..........2......,236498175781325964954716832149632587563871429827954316618249753475163298392587641,23,2.1
14100,5...1....81...62....97..3.8.6.1...57..1..9......4.5.3.......64..4......3.8....791,573812469814396275629754318462138957351679824798425136135987642947261583286543791,27,2.8
15263,.2.58.....6..1..49.1..6....6.51...........48..819....5...3.....2......9...4..71.2,423589716567213849819764253645138927932675481781942635198326574276451398354897162,25,2.4
15466,....2.67.8........4.31....2..24.13..15....7...8..........2..89....37.2..........4,915824673826793145473156982762481359154932768389567421631245897548379216297618534,23,1.5
15549,.4....3.2...8.94..58.........647...5....6.7.82...........3.56.......7.3.1...2....,947156382621839457583742916816473295359261748274598163798315624462987531135624879,23,3.2
15966,..39.........6.8..21.5.8.4...524.....7.....1.......5...3....75.7....5.2..8...31.4,863914275459762831217538946195246387678359412324187569936421758741895623582673194,25,4.8
16424,..854...3.9...2.6..6..3......2.19..83.....71.........25.....17.9.67....5.......8.,718546923493182567265937841672419358359268714841375692524893176986721435137654289,25,0.0
17004,.6..2.87.......4..3..61..5..71..5..8..3..1.2.68..........9.......2...9.5.97.3....,169524873725389416348617259271495368953861724684273591436952187812746935597138642,25,1.5
17391,.128....49.72.3......5..9...8.971......6..79.1.....3...4....8..3.....24.........9,512897634967243518834516972683971425425638791179452386241769853396185247758324169,25,1.0
18337,.6.4..5..4.2.....9..3....82.....3...9..57.6....68.......8.4....17.3.9.5..2.....7.,869432517452187369713956482547263198981574623236891745698745231174329856325618974,25,1.7
18381,27...89.....16....68.5.......92..4..4..7.1..6..84..7...1...5.2....9...3.........5,275348961943167258681529374759286413432791586168453792314875629526914837897632145,25,1.4
19468,..4.6.37.5......1.82......93.58........61.....1.9..........92..4...8.....6..235.4,194568372536297418827341659345872196279615843618934725783459261452186937961723584,25,2.2
19882,1.3..5.2..7.86..9.........62.....8....41......987.2.3.......1.....3.6.....9.7....,163495728472861395985237416231659847754183269698742531546928173827316954319574682,23,0.0
19932,4....2.6..95........7.6.53...3...728....74..3...........45..98.....1...68.9.2....,431752869695348217287961534143695728528174693976283145714536982352819476869427351,25,0.0
21022,.....6.48.6.38.7...51........3.641...95..............6.......5..4.....62....1.38.,379126548462385719851947623283764195695231874714598236938672451147853962526419387,23,2.4
21221,4...12..652...31....9..4...98...6.............5.8..472..129..6.........8...5..2..,438912756527683194619754823982476531374125689156839472741298365265347918893561247,25,0.0
21492,..96.....648....7.......5..41...9..3.9..3.7.8.....51.6185.4.....2.....3......7...,359674812648512379271398564416789253592136748837425196185943627724861935963257481,25,2.5
22344,7......28.42..5...8.6.9......8.31..6...46......5..72.........45......3..37.......,793146528142875693856293417428531976937462851615987234269318745581724369374659182,23,0.0
22460,....8.7....85.....5..4....3..26.7.8..6...........1..95...8..3..6..7...1.83...1...,243186759978523146516479823392657481165948237487312695751894362624735918839261574,23,0.0
22595,..613.....2...9.4.9.8..6......8..9...9..4.8......5723.4....2.........37...7.9...6,546138729321579648978426513732861954195243867684957231463782195859614372217395486,25,3.3
22767,.51....878.217........4.....8...4.3.59.3........9..4....5.....6.7....2.1....32.9.,451623987832179654769845123687214539594368712213957468925481376378596241146732895,25,4.7
22771,.....92...57..1..9.3.......7.3..4...8.....6.5....2.9....8.1.7..6..2..5.....6.38.1,184369257257481369936752418763594182829137645415826973348915726691278534572643891,25,2.7
23001,.4....5..1....7....6...9.3.9.2..8..........8.......34.8.....7....32....1..97.1.24,347826519195347268268519437932458176514673982786192345821964753473285691659731824,23,0.0
23167,6...9...3.21...7.6..7....1...27.19.85...6....1......6....64..........15....5...29,658197243321485796947326815462751938583962471179834562215649387896273154734518629,25,1.5
23307,....9..372......6..5.....29......843..6.19........8...8...627...37..5.....5......,168294537293157468754683129971526843386419275542738691819362754637845912425971386,23,1.3
23542,2...6.5.....1..9.3..5.4.6..1..7...3.3.79.62.........9..6..51.............8...2.67,218369574674185923935247618159728436347916285826534791762851349491673852583492167,25,1.9
23974,..83..6.....7..145....6........34.........237..1.......5....478..9..15..6..8.....,718345692963728145425169783276934851894516237531287964152693478389471526647852319,23,1.3
23981,.1.7..43...56.3.....4.9...5...1.8....4....8...3....6.2.8.....2...6....9.952.1....,618725439795643218324891765267158943549236871831974652483569127176382594952417386,25,1.4
24433,4...39.......4..6..53...1..........7..9...4..5.86.1.2..........8...6..5..31.98...,486139572197245863253786194312954687679823415548671329965412738824367951731598246,23,1.5
24710,....259..........6....7...85...4..1..42..7....9.6.....9..78......1....3.68..142.5,364825971875193426219476358536248719142957683798631542953782164421569837687314295,25,2.8
24923,.......58...1.....612...43.....4....83.....6.5..8...2...5..6...4.7..1...3....2..9,943267158758134296612958437129643875834725961576819324295486713467391582381572649,23,2.6
25131,4.......2..9.48..7.61..29...2.....6.738...5..........1.4.9.....6......8.....71...,473169852259348617861752943124597368738216594596834271347985126615423789982671435,23,0.0
25244,.......919......8.78.3....6..4..3..8....9.21.3.8...7..6..........1568....7.......,243687591916245387785319426194723658567894213328156749652971834431568972879432165,23,0.0
25530,....53...9.17...6..7.1...2....5.6.12..8...3.7..9......5......3...28..6...8..9...4,826953741941728563375164829734586912268419357159372486597641238412837695683295174,25,2.2
25654,.......2.4..9....6....845....4....321.........58.1.6..275.....9.......8....6.9.1.,597361824481952376326784591764895132132476958958213647275138469619547283843629715,23,0.0
28793,2....87.9..419...59..2.....3...21....8..4............34....65....8.7...1..5....37,213658749864197325957234168396721854581943276742865913479316582638572491125489637,25,3.8
30137,..5....42.......6.8...16....8......53....24.151.........3...2.....78..93.4..6....,165938742439527168827416359782641935396852471514379826673195284251784693948263517,23,0.0
30389,..632.....1..89.4......4..2.4...61..2...178...3.2...7.6.....5......7....82......3,476325981512789346389164752748936125265417839931258674693842517154673298827591463,25,2.0
30594,..4...3.96......27.8........52.........5.64.....487....3.6....5.2....83....7..1..,274165389613894527985273641452319768897526413361487952139648275726951834548732196,23,0.0
31039,........2..63.1.45.5....16....5..8.48...9.....4.6..27.6...78..12....6.....7......,174865392986321745352947168769512834823794516541683279635478921298136457417259683,25,0.0
31093,5.....24.21....7....3..9.6...2.8.......31.......96.8.2..7.3.62.8......7..9.1.....,569871243218643795473259168932785416684312957751964832147538629825496371396127584,25,0.0
31212,.....63....48..2..921.......7..6......927.64............6..98..58..4..........7.6,758426319364891275921537468172964583839275641645318927216759834587643192493182756,23,3.2
31277,3....754.....6.3.......2..9...2.41.3..9...8...1.8..4...4869....2614..............,326987541894561327175342689687254193439716852512839476748693215261475938953128764,25,2.4
31284,48.3..7.......2..6..95......5..893.7....4.....17.....9..84.516..........36...1...,481396725573812496629574831254689317936147258817253649798435162142968573365721984,25,0.0
33095,.5.....7...3.8.4...2.6.35...1.2.5.3.9..3.7.....584.7........284..1......3......51,856492173793581426124673598417265839982317645635849712579136284241958367368724951,27,2.5
34156,.....942.5....6.7...8..7.1...6.987....1......72.....48....4..3..1..72.....9.6....,167589423534126879298437615346298751981754362725613948872945136613872594459361287,25,2.2
34294,.7.59......9..7.......6..2.1.5..4..2....53.....46...8.2......17...41.....9.....6.,672598134319247658548361729165984372827153946934672581256839417783416295491725863,23,2.5
34956,...6.9..8.3.85....5..37..6......48..7.65.......4..7..28.......5.....51.4....8.3..,217649538639852741548371269195234876726598413384167952872413695963725184451986327,25,1.0
35958,5.8..4....9.7......7..5.6...39..1.6..5.....8.4..5.6.......8..3....9.724.....3.5..,528694371694713852173258694739821465256349187481576923942185736315967248867432519,25,1.6
36319,....41..9....8972.4..6.....3...2.8..6..7......9...8.7.1.7.62..5.......1...4.....7,783241659516389724429657183375926841648715932291438576137862495962574318854193267,25,0.0
36322,..2......7..54.23..4......7.....4.62.....1...8.537.14...48..51..8...3....9.......,352768491716549238948132657173954862469281375825376149234897516587613924691425783,25,2.3
36768,.......9..2..61.8.9......538.....51..4..2.....59...73.4....2....86314........6...,678453291523961487914287653862739514347125869159648732435892176786314925291576348,25,1.2
37762,...8...9...........3.521..67...........28.1......176..36....4.5.97..2...5..3..98.,175864293426739518938521746751643829649285137283917654362198475897452361514376982,25,0.0
37764,..87....293....5...1.3.8.....5....84..9.1.....4...36......29......5.12.....4.....,468795312937142568512368497325976184689214753741853629173629845894531276256487931,23,0.0
37880,.....5.....3.1.7..4.7.8...6..8.4....9.1..73....65.....8..952..3...1...9......4.6.,682735941593416782417289536758341629941627358326598417864952173275163894139874265,25,2.8
38433,.8..2.9...4...16....6..9258.3.5...2..72..8.....5.62.4.....7......7.........4....9,583627914249851673716349258631594827472138596895762341964273185157986432328415769,25,0.0
39155,.5.2.9..4..9....7.6..............5.....7.8.3..2......1.625..3....8.6..9.7....38..,153279684289645173674831925397412568416758239825396741962584317538167492741923856,23,0.0
39255,.....65..7.8...12.9....8.....9.....223.7.........4....4.......7..1.3....3...81.49,142376598768954123953128764519863472234719856876245931485692317691437285327581649,23,2.5
39420,......14.54.98.....2..........4...6.....62..88.9.....5...21...63.5....1......7.9.,738625149541983672926174583253498761174562938869731425487219356395846217612357894,23,2.5
40787,..1..5.........4....6.98.....29...8..1.....7..5..3.....2..7.8.6.6.5....447..1.92.,291745368587361492346298157732954681914682573658137249125479836869523714473816925,25,2.6
41026,......5..4..2....8.3.6..41....51..73..8..7...6....3..........6.....75...18..9...4,812734596469251738735689412924518673358467921671923845593842167246175389187396254,23,4.1
41139,.1...2.4.2.......8...1....3....7852..7.4.......3.6..1...6.......3......94.78.6...,319682745254937168768145293691378524872451936543269817986513472135724689427896351,23,0.0
41957,873........46.......9.....4.2...9......7.5..6....241.8...8......5..9.6....2...75.,873941562514632897269578314728169435341785926695324178136857249457293681982416753,23,0.0
42514,.3......8..9...1.4..48...6.....756..1....3.5.6.5.8...7..61...4.....2..3..7..6....,531746928869352174724819563392475681187693452645281397256137849918524736473968215,25,2.3
42751,.6.8...2....7.1...5....6..117...54..2.5...38................246.5.......7.9.4..58,461839725982751634537426891173985462295164387846372519318597246654218973729643158,25,2.8
42993,2..6....4..8..5..7..3.......49........7.84.95.6.7........368....3.1..95..........,271693584698425137453871269849536712317284695562719843925368471736142958184957326,23,0.0
43106,...9..5.1...87.9.3...2.1...7....2.54....3......2.......5.14...6..3..94.........7.,427963581516874923389251647731692854945738162862415739258147396673529418194386275,23,1.3
45836,.7..........3...4..1..6.9...9.7.5...6....431.....1...54..68...7..9...6...6.52..3.,374951286986372541512468973291735864657894312843216795435689127729143658168527439,25,0.0
45840,..7....9.9.4.3.....3..6.........6..5....1..325.6.49.17..94....18.5.9.3..7....3...,687251493954738126231964758173826945498517632526349817369475281815692374742183569,27,1.5
46203,........5..3..52..69..7...4......78.7......62....39....2..6.83.9.8.1...........5.,287341695413695278695872314159426783734158962862739541521964837978513426346287159,23,2.5
46330,.......27....29......8.5...29...3.5.....6..4..3...26.....5....81...9....8.2....36,389614527715329864624875193296483751578961342431752689947536218163298475852147936,23,0.0
46681,8..........7.89.4...5..76.........1....1..5.2.13.....8.6.9...3..9...61.7..15.3...,846352791137689245925417683258764319479138562613295478562971834394826157781543926,25,1.3
46857,...93..1....6....59...78.6..7......2..2....9..8.7..3...1......6...24........8..31,624935718738612945951478263379154682542863197186729354415397826863241579297586431,23,1.2
47599,1.........9.2.4.6.3...96......3...75865..29...4......8....3.8...5.....2.4........,126573489597284163384196752219348675865712934743659218672935841958461327431827596,23,2.1
47784,.6....51..3.4........9.17...2....8..6........315.2......65......5.3.4.9..4.2.9.5.,469782513137456982582931746724695831698143275315827469976518324251374698843269157,25,1.8
47897,.....9....6..4....71....6........8.2.4796.1..53...1...3...5.78..8....9.5.......34,258619347963247518714385629196534872847962153532871496329456781481723965675198234,25,1.7
48740,...4..9...........1..65.4..4..9..76.9.2..5...7.........3.7....1.1...25.8.2..6....,275438916346219857198657432481923765962875143753146289539784621614392578827561394,23,0.0
48741,..9.1..3..2...6.87..8.9..46.5.6.4........8..5.8....4.......17..7.19..8.........5.,469817532123546987578293146957634218314728695682159473245381769731965824896472351,25,0.0
49022,3...9.6.2.....23.8..........9.1.5....483.6..1.5..7.....6.......9...8.2.6.1.6..5..,381597642576412398429863175693145827748326951152978463864251739935784216217639584,25,0.0
49035,.4..2....9....7....1..4..525....86.1.76.9...51........7.8..64.....3..82.........9,643925178952187346817643952524738691376491285189562734798256413465319827231874569,25,2.7
49218,.9.2.....4..6....2.....143.8...6...975.....83.....8.5...9..53.1..7.26.4..1..7....,198234567435687192276951438842563719751492683963718254629845371387126945514379826,27,2.0
49335,.374...........18...85....2....49.3..8...6...6.92.1..7.1...7..6......32.....94...,237418965465972183198563472752849631381756249649231857814327596976185324523694718,25,1.2
49358,.....4..8..7..1..9..1.8...4.2.......5.....3.63...5.91.....7.......89.....3.4..57.,693724158847561239251389764126937485579148326384652917465273891712895643938416572,23,2.4
49774,.....5..7.1.....2..4....1.8..78....4...7...93....92.6...........8.1.4..5.59.2....,893215647716483529245679138967831254521746893438592761674958312382164975159327486,23,0.0
49966,..9...2.7.4.9..3...5..4..18....9.5....6..7...7......2......8......12..8...1..4..5,169583247842971356357642918423896571596217834718435629934758162675129483281364795,23,3.2
49994,....4..3.......9...3.6..8.72..97.........54...47..2..6..6...35...2......9.5..1...,759248631628713945134659827261974583893165472547382196416827359382596714975431268,23,0.0
50094,8....9...47..582..........32.1........41..3...9.....6...8..6.1.5.......234.9..65.,852319746473658291169742583231465879684197325795283164928536417516874932347921658,25,0.0
50354,.......3.....839....46.......7..2...6.....5.1.31..789.....7..2....21..86.....9...,869524137215783964374691258987152643642938571531467892158376429493215786726849315,23,3.1
51018,.94....3.71..3..2.......7.8....9.4...3..78.....5...2.....386...4.3....9...2......,594827631718635924326914758671592483239478516845163279957386142463251897182749365,23,0.0
51074,6....8....78..5.2...9..1..5....4.29..4.6............6...3....7.5..8..9.....27.4..,654928317178435629239761845865147293342659781791382564483596172527814936916273458,23,1.8
51715,.6..2..171...9..........8....5.31........9.7....2..9.8.48......3....752....5....3,869425317137698452254173869985731246623849175471256938548362791316987524792514683,23,0.0
52062,4..3.87..3.....28..6.94..5...58.9..2..4..........63.........8.......25..98.1..6..,451328796397516284268947351135879462674251938829463175516794823743682519982135647,25,1.0
52147,....9...8.5..2...47.....9...8......5..693.......4..32...4...6....52.8.1.6......3.,361794258859326174742851963483612795526937841197485326214573689935268417678149532,23,0.0
53315,...2.9.5...7.5..9....7..62..2..1.....9..72...4..9........6...4..4....5.3...89.26.,164289357287356194935741628726418935398572416451963872812635749649127583573894261,25,1.6
53763,7......5..2.8....35.6.4.12......3.71.78.9....6....4.....4..8........5...13.6..2..,743912658921856743586347129459263871378591462612784935264138597897425316135679284,25,0.0
54077,59....3.8.6..5.......91.....7.....413...7.........8.9.836..7........15.6........2,591742368764853129283916457678395241319274685452168793836527914927481536145639872,23,0.0
54919,21..6...7.6..4....7..3...2.....8...9594.....88.........86.2.3..4....38.......7.9.,213568947965742183748391526631284759594176238827935461186429375479653812352817694,25,1.2
54950,....9..8...1....4....178......2..9.6..4..1.....2.5..........7..4...67.38..9...6.2,276495381891326547543178269357284916964731825182659473638512794425967138719843652,23,0.0
54991,..3..59...62.......9.6......81....4.2....17....7.8.....4..1...8....72......9..6.4,173845926462193857598627431681759342254361789937284165349516278816472593725938614,23,0.0
55110,9...7.1.5.8.2........3.....1..7.2.5...8.....1....4..3..29.......6....8.7.3.5.9...,943876125685291374712354986194732658378965241256148739429687513561423897837519462,23,0.0
55246,.....467....9.8.3...82...5.........513..974..4...63.9.754.....6.8...........4....,592134678617958234348276159879421365136597482425863791754382916283619547961745823,25,1.9
55632,..769.........8...8.9..2.....5...2.8.4..5....9.....4.6....468.77.......2..81.53..,257694183164738925839512674375461298642859731981327456593246817716983542428175369,25,1.2
56102,.7...2..51.....2.8.3...4.....61..7.2.8.6....9.....3.....7....6....4...1....83...4,678912345154376298239584671346198752782645139915723486497251863823469517561837924,23,2.9
56919,...53..8................123..6.2....7..3.9...1.87.4..56..4.......5...8.4..1..726.,219536487843271956567948123396125748754389612128764395682493571975612834431857269,25,2.7
57681,.7.......5....4.61..8..192..49....57.1....2......68.9...4572...............3.6..8,971625384532894761468731925649213857813957246725468193184572639356189472297346518,25,0.0
58022,.2............138....5..216.8..4.9533............89...1..4.28..4..7.8...9.......5,721836594645921387839574216286147953397265148514389762163452879452798631978613425,25,0.0
59486,.85..2..6.....345....7...2124...9......5..1..3.6...2.....49......92.....16..3....,485912736712683459693754821241379685978526143356148297527491368839267514164835972,25,0.0
59495,......5...8...5....7.9.....7.6...3..4...3.851....1.6..9..1.......3.8.....6.27..9.,639827514281345967574961238716598342492736851358412679927153486143689725865274193,23,1.3
59863,....17..6......3954...3.....2.5..4.7.8......354..8.6.........711.....5.....65.8..,853917246712864395496235718321596487689472153547183629265348971138729564974651832,25,1.9
60020,...47.9......5.64..5...3...6...2....17..6....2..8..5.1........9..41.9.........72.,832476915917258643456913278685321497179564382243897561568742139724139856391685724,23,0.0
60821,43..1..2.2.5.89.311.93...48..2...6.......5..3.4..6....3..........69....5.......87,438517926265489731179326548782193654691245873543768192317852469826974315954631287,27,1.1
62040,.32.65..8....7..1..8.....4.57..2.....2.........6.9......9..6.8..5...4..3...93.4.7,132465978495872316687319542574628139923147865816593724349756281751284693268931457,25,0.0
62401,..5.2..3..9.6..8.1..8..3......2......6.17.4..1..9.4..7.24.......3......8..6..79..,645821739397645821218793654479236185562178493183954267724589316931462578856317942,25,1.7
62839,..8...2...3..41.....73..5..4.3.....9.7.2...315...7.4............6....3....51...2.,158769243632541897947382516423618759879254631516973482394827165261495378785136924,23,1.7
62958,1..9...........76.9.48.7....6.....214...7.6......98...6.8..214..2.3.......5..6...,176925384582413769934867512867534921459271638213698475698752143721349856345186297,25,1.5
63934,...39.8....9..4..35..1...........9.5..4..81..1..2..4...2....6..94.83.5.2.7.4....9,462397851719584263583162794837641925254978136196253487325719648941836572678425319,27,1.2
64098,..21....7.16..7.5.98.2..4.1..172....49..8..............2.3.98.4........2......1..,542196387316847259987235461651723948493681725278954613125369874769418532834572196,25,0.0
64322,.6....9......69..8.8..372..8...4.7...3.8.6.1........5...3.....16..18..7.......6.9,264518937357269148981437265812345796539876412476921853723694581695182374148753629,25,0.0
64734,...849....2...594..........7.25.3..4..62..3.........71..5..7..96...8..3...8.....6,567849123321765948984321657792513864146278395853496271215637489679184532438952716,25,5.8
64889,.6..4.28.8.9.....6.3...7..57....8.....3...5.9....93...9..1..7......5...2....2.69.,167945283859312476234687915792568341683471529541293867928136754476859132315724698,25,1.0
65008,9.6.......2...3......9.4.2..4..8.9...6.....5.......1.3.5.21......1.5.7.43....6...,916825347425173698738964521143582976869731452572649183654217839291358764387496215,23,1.5
66797,...2...744.5...........982............2.36.8..9...8.377...6...1....4.69.........3,968213574425687319317459826853174962172936485694528137789365241531742698246891753,23,0.0
67339,8..52.3.........1..2..8....7.....1944..8...2......5..6.4916..............65.....9,894521367573649218621783945758236194416897523932415876349168752287954631165372489,23,0.0
68802,75.9....2.3.....5....8.3...3....1.2.6.1..84...8......6.........26.57......7.1....,758946312439127658126853794345761829671298435982435176514389267263574981897612543,23,2.5
69220,.6.....211.7..98.6.........48...17..61......4..93.....5..2.......17..9..8...4...2,965837421127459836348162579482691753613578294759324168594213687231786945876945312,25,3.3
70371,28.9....7........81..7..2...738..6..............567.9.74.25...9.1............6.15,286945137357612948194738256573894621869123574421567893748251369615379482932486715,25,0.0
70378,..983....2......5..5....4..58...31...9....7..7...1658..2..........2...1...3579...,419835267238647951657192438586723194391458726742916583924381675875264319163579842,25,3.5
70391,......5....2.3.684.1.6....3...317..83.6.4..72.........4.1.73...2.9..........8....,643892517952731684817654293524317968396548172178926345461273859289465731735189426,25,2.3
70949,6.3...1.8.97.5.........7......1.9..39.134.....8.......8..4...21.16.7..........46.,653294178297851346148637295724189653961345782385726914879463521416572839532918467,25,2.3
71572,.....471...21....4..4...2.......7..95..3......3.94.1...4...6..237.....5.8....59..,953284716682173594714659283461527839598361427237948165145896372379412658826735941,25,1.2
71634,5.7..6..........45.9..8...1.....34.97.....3..86.......9......3....24......5.6.8.7,517426983682931745394785621251873469749612358863594172976158234138247596425369817,23,0.0
73261,3..21..4.1.2..4..86...........587..9.......2..89.....7.41............2......297..,378215946152694378694738152423587619716943825589162437241876593967351284835429761,23,0.0
73361,..4.9752..6............8.........4..3.7.4519...89....57.3...2......2..4..8...4.3.,134697528869253714275418963596731482327845196418962375743186259651329847982574631,25,2.4
73600,.....3....4......685..169.45......9..3....2...724..58....23..1..8.16......9......,296843175741925836853716924514382697938657241672491583465238719387169452129574368,25,0.0
73730,.85.6....6...19...3..5..71.....7......7...8.44...8.5.9.2.....5.............15649.,185762943674319285392548716859473621217695834463281579926834157541927368738156492,25,0.0
74345,....6.....58...9..6..95.3.7..9..241..613....9..........4......1..2.95.....3....24,937268145158734962624951387379582416261347859485619273546823791712495638893176524,25,0.0
74607,.6...2.141.4.....7.7.........39.812.7..2..........4.86...8..9..39..6.......3.5...,869752314134689257572143869643978125785216493921534786456827931398461572217395648,25,1.0
75064,5....28...8........4.....13.1.8..6..2...6..4...954..7.......7.276..........1.5...,573412869186359427942786513417823695258967341639541278891634752765298134324175986,23,1.4
75664,....1.3...7.8....9...4296........54....6......36.8..1.4..2.8.9..92........3.91...,649715382271836459385429671928173546714652938536984217457268193192347865863591724,25,3.7
75753,.248....9....4.......372.5..43...21..........8....5.......1...4..24..13...5.2..86,124856379357941862968372451543697218276184593891235647639518724782469135415723986,25,1.5
76001,.97.....85..2.8.....1...4.....842.9..5...6.7.....5.8........3.9.7.....6..684....2,297514638543268917681379425736842591854196273129753846415627389372985164968431752,25,0.0
76149,.2...4...7.4.9....9..3...2.....6...2...91.7..365....9.89......6...7........4....3,623154987784692351951378624179865432248913765365247198897531246432786519516429873,23,2.8
77466,......9....4...7.338..5.....5.8........4.1.8...9.6..1.1...2...7.47.9.........5.3.,716243958594186723382957641451839276623471589879562314135624897247398165968715432,23,0.0
77615,......7..8.1...6.....86495.52.7......7....382..4.9...7..5......6.2.......9.47....,469152738851937624237864951523786149976541382184293567715628493642319875398475216,25,2.7
77785,...6....5..1.59......3.16.......7.3..8.......5.4..8.7...5.....136..7....8..5....2,973682415641759283258341697129467538786935124534218976495823761362174859817596342,23,2.6
78535,...12....91.........24....9.83.....7....7..5.1....3...6..8...94.4..3...2......7.8,758129463914386275362457189283561947496278351175943826637812594849735612521694738,23,1.0
78923,.8.7..6.....13.8.......5...94..7....75.6..9.2..2.4..1.6....2.9.51..8.4...........,185724639297136854436895271941273568753618942862549317678452193519387426324961785,25,0.0
80337,6...34.8...15..4.......8....8.....264..9....3325...9...7.........4..5.9....642...,652134789891576432743298615987453126416927853325861947578319264264785391139642578,25,2.6
81229,.7...4..1.6328......8....5...9..1...8......7.....7..6........34.1..3..8...48..6..,975364821163285497248719356739621548826543179451978263582196734617432985394857612,23,0.0
81338,..5...2.....3..7..87..2.93..1..9..2.7..183...6...........95...7.8.....5....47.1..,395867214246319785871524936418796523752183649639245871124958367987631452563472198,25,0.0
82463,...3.....1.2..8.9....1..4.......1....8629...49.3..68..4......6.5...63..26.....7..,895374216142658397367129458254831679786295134913746825428917563571463982639582741,25,1.5
83274,..7.548.....8.....31..9...45......6...4.2.....6.7.12..2......56..1...3.873.......,627354819945812637318697524572938461194526783863741295289473156451269378736185942,25,0.0
