id,puzzle,solution,clues,difficulty
1472415,.67.5...35.......2.....4.......781..27.6..8............5..6..3....4.9...4823.....,867152493514936782923784651345278169271693845698541327159867234736429518482315976,23,1.8
1474983,9..7...6.....3..8......1....35..71.......2.97.6......54..........1..5....9.36....,953784261172536984648921753235897146814652397769413825426179538381245679597368412,21,1.8
1476836,...4.57..4..29..65.9.......23...7....7....4....6.....3.8.9.......5..632.1........,368415792417293865592768134234657918871329456956841273683972541745186329129534687,23,1.8
1481235,....3...4.52..8.7..3.4...5.....8...969...47..7..5..1.....8.12......2..31.......9.,867235914452198376139476852315782649698314725724569183943851267586927431271643598,25,1.8
1484544,16.57..4...8......4...6...3...74..8......3..9...9..3...7..5....2..8.64.5...4...9.,163572948528394617497168523936745182841623759752981364674259831219836475385417296,25,1.8
1493316,...85..2.9........3..4.985.231.....9.......7.4.......6..7..5.18...1.......4.3.7.2,746851923985723164312469857231576489569384271478912536697245318823197645154638792,25,1.8
1512259,..4..39.7...19..36.9...............39...71...713.65........6....3.9...4..4.8...2.,124653987857194236396728451465289173982371564713465892279546318638912745541837629,25,1.8
1519662,...25....4..1........9.6.57.4..3.9............72.9.8.5....48.9.68......2.9..6..7.,768254319459173286231986457845637921916825734372491865127548693683719542594362178,25,1.8
1564795,3...4.......71..52...9...7...3...8....7....6.2......9..9...213.8....5....5.1....8,375246981649718352128953476963524817587391264214687593496872135831465729752139648,23,1.8
1566902,.4......985.3.12....9.2....4..7...1..8...2.....3..4..5932.5.6.1......8.2.........,241576389857391264369428157426735918785912436193684725932857641574163892618249573,25,1.8
1573221,4....695...........7...2..1.2..3...9..798..6.1..2...74....1....6.....3...3.4.....,481376952265198437379542681826734519547981263193265874952613748614827395738459126,23,1.8
1579486,.2.8...5.....4921....6...7..1.......6.5....3...7596...3.1........23..7.8...98....,724831659568749213193652874219473586645128937837596142381267495952314768476985321,25,1.8
1590963,..5.631....284....9........1.6.5.8..3....8.9.8..1...43............6...8...45.79..,475963128612845739983712465146359872357428691829176543768291354591634287234587916,25,1.8
1609892,9........3..1..8.4.4..2.61.1..7.8.....79...6...4..5....6..7.....958.4...4.....5..,916487352372156894548329617129768435857943261634215789263571948795834126481692573,25,1.8
1612702,.6.4.57.3.29.......5.....1...8..6......9..1...7...1.8......26..1.....2.8.97.1.5..,861495723729163845453827916918376452532984167674251389385742691146539278297618534,25,1.8
1616046,..5..6....7...3....46.5...8...79..3.13.6.......8....91....79.1....8.........25...,985216743271483569346957128452791836139648257768532491824379615513864972697125384,23,1.8
1619685,1.6..58..2....6.9....4....6..4..823.7...4........1.5..3..5.........83.2.........1,176935842245876193893421756914658237758342619632719584321597468467183925589264371,23,1.8
1645128,.....1...9.24......649.57...5.......3...8.15...71.283..89..........2..7......43..,735261489912478563864935712158643297326789154497152836289317645543826971671594328,25,1.8
1660935,..8.7.5..5..6.4.287.......4...3.5....7..9.46.........2.93..2....81..6.9......3...,148279536539614728726538914864325179372891465915467382693142857481756293257983641,25,1.8
1667082,..2.3...7..5...1...1...6....89...27..4.3...81.....1...82......9..7...36.6...9..1.,492138657365947128718526934189465273246379581573281496821653749957814362634792815,25,1.8
1678928,..8.29......3.6.9..4....6..9.24.1...8........16......5.....3.76..61....2.3.8..4..,618729354725346198349518627952481763873652941164937285481293576596174832237865419,25,1.8
1681728,.9...........8..4.2.35...69.38.7.5.1.7..1.2.6......7....1....2...5..3...98...6...,894261357657389142213547869438672591579814236126935784341798625765423918982156473,25,1.8
1717427,6..12....738...9..2..9....7..1....75..4.1.......2....6.9..8..1....3..6.8.....13..,649127583738465921215938467961843275524716839873259146396582714152374698487691352,25,1.8
1722528,7....6298.2...5.3...1.............47483...........8....5.4....6...5...2.6..3.7...,745136298926875134831294765219653847483712659567948312352481976178569423694327581,23,1.8
1799366,........7..617.8....3..61...4.....5.2.1..4...56...1.2.7.........2.45...9.......1.,812345697456179832973826145347268951281594376569731428794612583128453769635987214,23,1.8
1819567,.9....3..8..3..49...71....8..547.6..3...6..57.....5.8...4......7.9..2.........76.,591824376862357491437196528215478639348961257976235184624783915759612843183549762,25,1.8
1831591,......9..7.8.2...42.....1..8...6.2.5..5....1.9.........76.5139......3....3.78..6.,653418927718329654294576183841967235365842719927135846476251398582693471139784562,25,1.8
1839601,..5.......9..53.4..8.4....7563.8.......1....84...7.56...6.....3...5..2..7........,345728916197653842682419357563984721279165438418372569956247183831596274724831695,23,1.8
1842600,8.....5.........6.547....89.59...8...1.5..4......4..7..8..23.5.9.1.7.......8..1..,862739514193458762547216389459367821716582493328941675684123957931675248275894136,25,1.8
1899273,..4.2.8.......4.97.6.3.......56......3......12..81....7....1....83.9..2694.....7.,194726835352184697867359412415673289638942751279815364726531948583497126941268573,25,1.8
1901689,..6.9...4.5...49...1.5....6......8...4..1.........8763....2.3..1.3.......958.....,786392154352164978914587236639275841847613529521948763468721395173459682295836417,23,1.8
1923529,....67..........62.9.53......4..6...1..3......3.7.89...58..9........25.82.......7,841267359375984162692531874984126735127395486536748921458679213763412598219853647,23,1.8
1936955,7....5.9..93.2............8.5..3.......1...4.9....7........4.83..47..92.82.96...5,782345196693821754415679238157432869238196547946587312579214683364758921821963475,25,1.8
2007135,.....1.......3.5......8.974.....31.5..5....62.2..698....7.2.....1.8.7.3.9.6......,564791283879432516231685974648273195795148362123569847387926451412857639956314728,25,1.8
2018080,6....1......6...2.2..9.47...2..1.....58......7..29...85.1...8....7...5.2...3.69..,674821395839675421215934786923518674158467239746293158591742863367189542482356917,25,1.8
2026123,.....58...6.....7....89.5...7.........91..62..12.3.9..7.......5....14....2.6.8...,293765841568341279147892536674259318359187624812436957781923465936514782425678193,23,1.8
2027263,..2....6......9.4.....832...4.796...3....46.85...2......9...4.38.4.1.............,982541367653279841471683259248796135397154628516328794729865413834912576165437982,23,1.8
2027379,...91..5.........7..3.2...1..4.72.6..9...4.8371.......42...63....93......3....6..,847913256162485937953627841384572169295164783716839425421756398679348512538291674,25,1.8
2030676,3..42..5.9.6.....8......1.....9.8..3..4.1.9.....6......3.......4..872...6.2....1.,318429657976531248245786139127958463864213975593647821739164582451872396682395714,23,1.8
2032665,3.....91....1.........7..4.4.36...7...2....59.9.5.81..5..48.......2....7.2..3...8,347862915265194783981375246453619872812743659796528134579486321638251497124937568,25,1.8
2037670,8..9.....5.72........63..25..6.1..3...1..4...........9.......12..8..6....9.35..8.,823975641567241893419638725986712534731594268254863179675489312348126957192357486,23,1.8
2045532,....57432.3.....1.5.....6....24.1.5.9...........6..7..6.9..4....1..382...7......9,896157432237846915541329678782491356964573821153682794629714583415938267378265149,25,1.8
2105915,.........3.947.......381.....41.69.5.5.....2.........693.7.21..7...6..4...2...5..,147629853389475612526381794274136985653897421891254376935742168718563249462918537,25,1.8
2127920,..9...3.7.6.....8....235.....8.7..9....49....1.4....56.....3...6..7..8.5....4....,519864327362917584487235169238576491756491238194382756871653942643729815925148673,23,1.8
2129437,.1...59..7.....1....54...7..8..9....1...7........834.2.7..3...85.3.....74..6...9.,214765983769328154835419276386294715142576839957183462671932548593841627428657391,25,1.8
2148769,...7.5.4.64.....5.7...3.16...2......8..1..63.....7..8...35..........4....18...9..,231765849649281753785439162372648591894152637156973284963517428527894316418326975,23,1.8
2156312,.....5198..91.....8.......5.....69...43.5...7..127.3..3...2..8.2......6..76......,432765198569148273817392645725836914643951827981274356394627581258413769176589432,25,1.8
2167485,2.7....5.8..5...9.....4...6...4...81.1..62...........4..23.6...7..8.....5.1..7...,297681453864573192153249876629435781418762935375198624982316547736854219541927368,23,1.8
2188801,82.1....9........5.752..4......4...8...56....9.67.....7.....6..4....2.3..8.....9.,824156379691437825375289416157943268238561947946728153712395684469872531583614792,23,1.8
2196018,...56.1..4.3.2..65......9.....3..6.2.7..........91.....12.8..3.9...5..4..4.......,297564183483129765561837924154378692879642351326915478712486539938751246645293817,23,1.8
2209262,3.8...2...1.6.8..5.74......7....9......1...4.....6..37...3...29..6.9.....8..2.41.,368751294219648375574932681735489162692173548841265937457316829126894753983527416,25,1.8
2209559,.4..8..69...6.....18..5..7........37....76...9..14....39.5......5.4.2..8...3..1..,243781569579634821186259473614825937835976214927143685392518746751462398468397152,25,1.8
2221200,.....2.6.852..3.........8..19..2......76.........194.8....9.1.36..7......3....7..,971582364852463917463971852194827635387645291526319478745296183618734529239158746,23,1.8
2233709,...4.65.3..2..31.....9.7.86.78.9..414.............8.3.....5......7..1..59.6......,189426573762583194534917286278395641413762859695148732321859467847631925956274318,25,1.8
2238317,...3.7.5.....94.......6.8.12..5.8.7.7.....5.2....1.3...3..2...6.86..1............,691387254825194637374265891263548179718936542459712368537829416986451723142673985,23,1.8
2266388,2....63..35.2.........9....94..3.28...6.....4....2...9.81...4.6...8.........7...2,219786345358241967674593128947635281826917534135428679781352496592864713463179852,23,1.8
2319569,27......5..9.5...484..2..7.3..8...12.97...........4.67...7..5......19....8......1,273648195619357284845921673364875912197263458528194367431786529752419836986532741,25,1.8
2319920,........1.3..2......5...69..5......8.862.....1..9.3.....96...1.3.8...42..7.5.....,792865341634129587815374692253416978986257134147983256529648713368791425471532869,23,1.8
2372597,..95..6.......31..82.1..5......4...........6..5..267..3..2....1..8....2.2...8..3.,419572683567893142823164597631748259782915364954326718346259871198637425275481936,23,1.8
2405310,38......727....46.....8..5..3......6...74......63..5.1...4.8.2..2..1...51......9.,385694217279135468614287359932851746851746932746329581597468123428913675163572894,25,1.8
2418612,..7.....3.....3.95.....67..7.6.9..5..5....43.89..4..7..7.9.2.4.9.......61........,527489163468173295319526784746391852251867439893245671675912348982734516134658927,25,1.8
2421080,..9..2..8....1......56...2.6.2..........78.9.8.1.5.......32...9..4...6..2..1..5..,169742358327815964485693721672931485543278196891456273756324819914587632238169547,23,1.8
2490228,....16..3....5.68..35.....9..4.....7....8.56....1.3....5..42..18.7......4......75,748916253219357684635824719984265137173489562562173948356742891897531426421698375,25,1.8
2497239,...43.....6....4....9...7..1...2....7.8..1..3..28...1....2..69.6.5...3...9..47..8,527438961361792485489516732146325879758961243932874516814253697675189324293647158,25,1.8
2543051,.9.....2.4...2...71..9....4.....7.12....98....25..4.7....8...3....5126.8.5.......,597483126438621957162975384689357412741298563325164879216849735973512648854736291,25,1.8
2576626,6..............31.71.3.....4...17.52...5.....2....6..8..67.1.8...7..52..18..3..97,643158729958274316712369845439817652861523974275946138526791483397485261184632597,27,1.8
2605906,..........3.795..46.8..2.5...25..43.....3....1....7...7..9...2.........6.6.4....9,597684213231795864648312957972568431456139782183247695714956328329871546865423179,23,1.8
2635051,9....756....86..2.27..19....9..8.3...1..73.....3.....4.6....25.....5.8....1......,948237561135864927276519438692481375514973682783625194367148259429756813851392746,25,1.8
2676433,73..1...9...9....6.89..3..5.......2.....26..8.2..87...81.4.........6..1.3.7...8..,736815249541972386289643175158394627973126458624587931815439762492768513367251894,25,1.8
2678280,87...1...4.6..........6.3...4.27....3...1.8..71.9.3........7......42.6..2....8.75,875341269436892751921765384548276913369514827712983546683157492157429638294638175,25,1.8
2709163,..658.....842..9.7.21...3........7.63....7.4....6....1.1...58....24....3.......5.,736589412584213967921746385145928736369157248278634591417365829852491673693872154,25,1.8
2745936,..6.792....83.5......2..4....7....8.9.4....7..3....5.....5......63..1....8294...6,316479258248365197795218463627154389954832671831697542179526834463781925582943716,25,1.8
2756121,6........5..6.4..14..1...39..3..2.1........7...2..14.8341..8......2...8.....46...,617329845539684721428157639853472916194865372762931458341598267976213584285746193,25,1.8
2780761,...6.......67.2..5....1.2.9...16....83..........4.5...1.......7..2....48.7..48.5.,281659473496732185357814269725163894834927516619485732148596327562371948973248651,23,1.8
2786896,......23.....845.7..4.3...98...63...7...4...2..5....1..51.72...6..........861....,186795234329184567574236189812963475763541892495827316951372648637458921248619753,25,1.8
2787027,...5..784....4.............3....9.5..7.31..6...4..5.....7...1....862..4.16...483.,621593784893247615745186392386479251579312468214865973457938126938621547162754839,25,1.8
2824204,..1.....9.5.7...1.624.9..8..4.1..72..8..6..955......4.....76....3.2..........8...,871643259953782416624591387346159728287364195519827643195476832738215964462938571,25,1.8
2836261,...64..3..58.39......8..2......7...18..51..79..6.....4395...7....1..4....6.......,927641538658239417413857296539476821842513679176982354395168742781324965264795183,25,1.8
2872016,.......49.4.75..3.5.2...1..3...8.........16...54.7....2..36.81........6....2.8..7,687123549941756238532849176396485721728931654154672983279364815813597462465218397,25,1.8
2873540,..4.7.8..1589..................63..9..184.3...........8....45......5..3.9....81.2,624375891158926473397481256482563719761849325539712684813294567246157938975638142,23,1.8
2878759,.1..93..72.5..79..........4.279..8..8...5.......7.1....5..1.7.....2...36.8.3.....,418593267265147983973826154627934815841652379539781642356419728194278536782365491,25,1.8
2901415,....8.74.7...6...5..2..1.9........54.8.1.2.6...4..3..1.7..2.5.8.6....9.....9.....,615389742793264185842571693136798254587142369924653871379426518461835927258917436,25,1.8
2933487,3.8...7..4..6.....5.2.13.......7.6..2..8.1...7...324........1.....95...6....8.54.,398245761471698235562713984853479612249861357716532498685324179134957826927186543,25,1.8
2935607,.4...93.....1.....978.......3....6..7..........958..2.6..71..8..2.3..........6.12,241869375356147298978235461832971654715624839469583127694712583127358946583496712,23,1.8
2954284,.9..64........5.8.8742....5....1.4..9.....7....29..56.72.........1...8.......61.3,593864217216795384874231695657318429948652731132947568725183946361479852489526173,25,1.8
23542,2...6.5.....1..9.3..5.4.6..1..7...3.3.79.62.........9..6..51.............8...2.67,218369574674185923935247618159728436347916285826534791762851349491673852583492167,25,1.9
55246,.....467....9.8.3...82...5.........513..974..4...63.9.754.....6.8...........4....,592134678617958234348276159879421365136597482425863791754382916283619547961745823,25,1.9
59863,....17..6......3954...3.....2.5..4.7.8......354..8.6.........711.....5.....65.8..,853917246712864395496235718321596487689472153547183629265348971138729564974651832,25,1.9
94703,.647.9..8...3......8..4.......83..56.7.......39....2....65...72.594......2.....1.,564719328912358764783246195241837956675924831398165247836591472159472683427683519,25,1.9
98746,.58.4...9.....72.63........5...6...72...71.....43...8...........2..3..4.....865..,658243719149857236372619458591468327283571964764392185815924673926735841437186592,23,1.9
177407,4.9.........8....3.2..6.....934..1..6...5.92.14...............8..8..72.......6.31,439715862716824593825963417593472186687351924142698375271539648368147259954286731,23,1.9
178932,2.1.7.........5.2.4...8....84.3..9.......45........1.6.83....6.1....3.5.6..2.....,231479685768135429459682317845316972916724538327598146583947261192863754674251893,23,1.9
229751,....8...39..76.....1.3..25.8.....4...4.1......76.....1...8.2....3....6.27...4....,457281963923765148618394257891673425345128796276459831169832574534917682782546319,23,1.9
240828,.59..86..2...4...98...6.3.....3.7.....1..576..4.1........8.3....1....95.7.....4..,159238674263741589874569321628397145931485762547126893496853217312674958785912436,25,1.9
255848,...39..8..42..63......7.......8..974.65.........4...............53...8.6..71.9.5.,576394281842516397319278645231865974465927138798431562184653729953742816627189453,23,1.9
257504,.3....7.1..9.1...612......4..3.7...5...5...29..42.8........6......4.......6957.3.,635842791749315286128769354293674815867531429514298673352186947971423568486957132,25,1.9
282879,.......64..8.57...3.7.9......5.....6.....31....2....9.9..2..53..21..6........1.7.,259318764418657329367492815135749286694823157872165493986274531721536948543981672,23,1.9
297012,...2..48.....54..69.2.......8.4.......9.....747..9.3..83....67462...........31...,567219483318754296942386751183472965259163847476598312831925674625847139794631528,25,1.9
310815,.8.....3.3.5.....1.1.9.....4....2.68.56.3.......4..32.6....84.2...5..........71.3,984615237365724891712983546437152968256839714198476325671398452823541679549267183,25,1.9
334187,..6...5..14....36.9.....12...1.....3.64.1..95...54..........2.1..9.8....72...3...,836721549142859367975436128581692473264317895397548612653974281419285736728163954,25,1.9
349349,.....2........5.6..158.......32..4..47..6..8........9.....47...86......3.57.3...2,796412538248375169315896724683259417479163285521784396932647851864521973157938642,23,1.9
378776,5.31.9.....7.......4126......4.23......5..4.912.....57.3....8......4........9..74,563179248297438165841265793954723681378516429126984357439657812715842936682391574,25,1.9
388157,...5.4.9.2....6....3......5...8.5.7.86....4....7...9.6.4.7.........3....913.8....,186574392275396814439218765394865271861927453527143986642759138758431629913682547,23,1.9
434336,..6....28..45..6...7...4......47....9.....1.71...2..4.4..6......51...2.3.......5.,536197428214583679879264315365471982942856137187329546428635791751948263693712854,23,1.9
470211,...32.8.....7.56..2.9.8...........7134........6.9.14..1....7.8..246..........39..,617324895438795612259186743985462371341578269762931458193247586824659137576813924,25,1.9
494429,.275....41....8.....5.1....8.9.3.4.27..6.....5....7..........6..4.....1.....268..,327569184196478325485312796869135472732684951514297638273841569648953217951726843,23,1.9
506705,6..5..2.4..9.8...1..367......47....22...............3.5.846...........57.3....8..,681593274759284361423671598394715682265348719817926435578469123146832957932157846,23,1.9
542880,.8...7..5..2....486........2..9..18....5.....1...6.9.77...1.3.........2...9..5..6,981427635532196748674853219256974183397581462148362957725618394863749521419235876,23,1.9
558018,1.5..9.....6....5.8...7..........62..31....4......43.7..8....3.5..1....84..6.7...,125369874376248159849571263984753621731826945652914387218495736567132498493687512,23,1.9
576923,..7.....1....6...53...57.9.56..8........76.3......1.84..18...5..45...2...3....4..,457928361298163745316457892569384127184276539723591684671842953845739216932615478,25,1.9
590862,5.....6.....8....742.....3....1.......53469..2.4.......49...8....2.89.6..3...4.5.,571423698396851427428967135983172546715346982264598713649235871152789364837614259,25,1.9
608305,.53.7....4...........46..19...79.....9.12.658.....5....8....7.....2....16.2...8.4,153972486469851237278463519526798143397124658814635972981346725745289361632517894,25,1.9
612375,.4..7......2....81.6...49......9....1..23..9.2...16.34..8....2.523.........6..8..,945178362732569481861324957356497218184235796297816534678943125523781649419652873,25,1.9
619116,..84....2.6.19...........13..9.......1.3...697.5.2.4......3........5.2.45...6....,158473692367192845294586713649815327812347569735629481471238956986751234523964178,23,1.9
619148,.6...49.8..5.......7...6..13.8.....2...5.2......7..13..87.6........9....5.312...9,162374958435918627879256341358641792791532486624789135987465213216893574543127869,25,1.9
620913,957.....4.6.1.......47..6...2....4..5......8.7.3.9...6..2.3...9...27....3....5.7.,957623814268154793134789625629518437541367982783492156472831569895276341316945278,25,1.9
631834,.....9.............2..1.5...713...6.5..9..2......28.1.78...5..4.1.78......9.....1,647539182195862437823417596271354968568971243934628715786195324412783659359246871,23,1.9
644939,1692.3................79..1..1.....6..4...7........42.......379..6.5....8..34.2..,169283547743165892582479631271834956634592718958716423415628379326957184897341265,23,1.9
647514,...26....51.4.....7....9.5......2.1.3.41......9.......9.....32...63....5....4.8.6,489265137512473698763819254857692413324187569691534782948756321176328945235941876,23,1.9
652690,2.3..5......97..4...6.........54..6..6..1.3..3.7..9..1.2......57.8....2.1....49..,243165798581972643976438512819543267462817359357629481624791835798356124135284976,25,1.9
660486,.4.....2....18.3....5..3.........7.692.8......8..4....5.6...1....1.6..9.4923...5.,348657921269184375715923864154239786927816543683745219576498132831562497492371658,25,1.9
664014,......2.93....58...1..8...45.2..9....3.7.......6....4.....6.3...2.4.8...6..95....,758614239364295817219387654572849163431726985896531742945162378123478596687953421,23,1.9
697706,58.....79.....7.4.6...582...23.....8.7.....5.8.....46..4.2.6.1....1......1..8....,584321679132967845697458231423615798976842153851739462348296517265173984719584326,25,1.9
701011,4...7.9.3.2...1....6.....28..85....46......3.....13...2....8..5.3......6541.3....,485276913923841657167359428318562794692784531754913862276198345839425176541637289,25,1.9
705097,1...7.9.2...1.6......94.....34.2.5.76..7...3...2..3..4.5......1.......6......985.,146375982729186345385942176834621597691754238572893614953468721218537469467219853,25,1.9
731430,..81..7..4...8......3..24.8....2.9...9.6.7.147.........259.3...8........1..8....3,258194736476385291913762458361428975592637814784519362625943187837251649149876523,25,1.9
754401,.......2..8.4.2.6..3.5...18..3..5..62...1....7...4...5..6...4.....98...3..1......,657198324189432567432567918913875246245316789768249135896723451524981673371654892,23,1.9
760498,..........3.65..1..65.....442.........78.5.......9234.21.....97.7..1.6.......9.3.,142987563739654812865321974428136759397845126651792348213568497974213685586479231,25,1.9
822552,..23.7.1..9...........2..76.5...2.48.7.9...6...4..3....4...9...1.5......63.1..5..,562397814497681253381425976956712348273948165814563729748259631125836497639174582,25,1.9
837271,2...5..........7.1.5.9.........6...2.9.......7.8....161..32....9.7..58....4.86...,276158439839642751451937268513864972692571384748293516185329647967415823324786195,23,1.9
859353,6........7..64..3..5428..7.24.9..1.5.........1.34.5....1.328.6......4..8...7.....,631579824728641539954283671246937185579812346183465792415328967367194258892756413,27,1.9
877701,59.....8....3.69...412........82...9.....7..4..3.4.6...3.....9772.96............8,596714382287356941341298576164825739952637814873149625635482197728961453419573268,25,1.9
880991,.4....3.....71...65....6.....4.52.1...3.....5..7....2.....8..3.9.2....7....6.4..1,641829357329715846578346192864952713293178465157463928416287539982531674735694281,23,1.9
904092,.9.2..1...4......67..4..9....2.8....957..2.4....9.1.5.8......975...38......1.....,698253174341897526725416938132584769957362841486971253814625397569738412273149685,25,1.9
946200,.85.......1..2..5....17...6...3..4....6......4....8..52.9.6..3...8....4.3..2..1..,785643291613829754924175386592316478876452913431798625249561837168937542357284169,23,1.9
947404,....697..7...3.84.5.....2.3..2..7...9.....5.6...6.1...64.5.3.....947....2.7...6..,384269715726135849591784263462357981913842576875691432648523197159476328237918654,27,1.9
947748,24..685......9.....9...13.8.31.5...7...1.........74..2...........34..82...5...79.,247368519318597264596241378831952647724136985659874132162789453973415826485623791,25,1.9
1012609,639..4...2.8.9.4.3....1.2..5..6..1..3......5.......6.....7.9.2..6..4...1..5....6.,639274815218596473754813296597632148326481957841957632183769524962345781475128369,25,1.9
1034215,.547.......2.9...6..92..4..3.1....5..9....7...7.13.......6423.1...8..........56..,654783129732491586819256437321967854496528713578134962985642371163879245247315698,25,1.9
1046389,849.3...5.5.9.........2..7..16.....34..2...1.....7...4....91....27....5.......3..,849637125752918436631425978216549783473286519598173264385791642927364851164852397,23,1.9
1058488,.....9......5..24.2.5.....69.3.5.7.....3.16....2...1...6..4..............8419..3.,846729315197563248235418976913652784458371629672984153361245897529837461784196532,23,1.9
1061101,..71....6..1.7..4.84.....7...4.2..........38.6...9...57.8.5...15.......9..97..6..,357142896961873542842569173184325967295617384673498215738956421516284739429731658,25,1.9
1062542,..1.......6451......5....76....6541.....9..6..4.7....9.9.6..75...82.....5....3...,231876945764519823985432176829365417357194268146728539493681752618257394572943681,25,1.9
1075858,...2...6..8...9.1.......749.15...3....479....3...4.......3269..2.9.1..........6.7,491275863783469512652138749915682374824793156376541298547326981269817435138954627,25,1.9
1085018,5...........1...7.6..3.92.128.9....5..7816.......5.3..7...83....9.64......2......,571428693923165478648379251286934715357816942419257386764583129195642837832791564,25,1.9
1090315,....971....5.....2.....149.26..7..4...826....7....4..8.31.........48....4......69,324597186915648732876321495263875941148269357759134628631952874597486213482713569,25,1.9
1093028,..6.8....1.......2.78.2...1...8..7.5...6..1.936..9....9.5.............2.....75.4.,526781493193456872478329651249813765857642139361597284985264317714938526632175948,23,1.9
1094597,3....9.......13.6.59...23...24....8..13.2..5......8..7.4..5......9.34..8.......1.,381469572472513869596872341724395186813627954965148237648251793159734628237986415,25,1.9
1169520,.9....4.....3.....26..7.....7.1.6.82.1...5...6......5...5..4..6..6...1.7...2....4,198652473457391268263478915579146382812735649634829751725914836946583127381267594,23,1.9
1178393,7..........8..541.6.5.....3.6....14.....2...8....3.59.97.........19.463.....87...,794813265238675419615249783367598142159426378482731596973162854821954637546387921,25,1.9
1184901,..58....1.8.12....64....3....6...73.5...7.......5.4..........7..5.4..8..9.3.1..56,275843961389126547641957328496281735538679214712534689864395172157462893923718456,25,1.9
1185125,......4.......61.7.2...1.56.8...73..64.8.....7...1..6....7.3...4.2.....3.79268...,816572439534986127927431856281697345643825971795314268158743692462159783379268514,27,1.9
1191847,.5.4.18...8.9.....1.............3..6.43.....2..2..85...9..524..3...9.15..75......,256471893487936215139285674718523946543169782962748531891352467324697158675814329,25,1.9
